Age,,B,T,Ht,Wt,DoB,Yrs,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,WAR,Salary,,bbrefID,year,team
30,us US,R,R,"6' 2""",205,30637,8,135,134,135,134,0,0,0,0,0,0,0,1,134,135,1,1,0,0.9,10000000,,braunry02,2014,MIL
31,us US,R,R,"6' 2""",205,30637,9,140,132,140,130,0,0,0,0,0,0,0,0,130,130,4,8,0,3.8,13000000,All-Star,braunry02,2015,MIL
32,us US,R,R,"6' 2""",205,30637,10,135,130,135,127,0,0,0,0,0,0,127,0,2,129,3,5,0,4.4,20000000,,braunry02,2016,MIL
33,us US,R,R,"6' 2""",205,30637,11,104,99,104,95,0,0,0,0,0,0,95,0,0,95,4,5,0,1.2,20000000,,braunry02,2017,MIL
34,us US,R,R,"6' 2""",205,30637,12,125,99,125,106,0,0,18,0,0,0,93,0,1,93,3,23,0,1.1,20000000,,braunry02,2018,MIL
29,us US,L,L,"6' 4""",258,31821,2,67,0,64,67,67,0,0,0,0,0,0,0,0,0,0,0,0,1.4,520000,,buchtry01,2016,SDG
30,us US,L,L,"6' 4""",258,31821,3,42,0,38,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0.6,544700,,buchtry01,2017,SDG
31,us US,L,L,"6' 4""",232,31821,4,54,0,2,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0.4,555000,,buchtry01,2018,OAK
25,us US,R,R,"6' 2""",215,31958,2,71,0,4,71,71,0,0,0,0,0,0,0,0,0,0,0,0,2.6,480000,All-Star,cookry01,2012,OAK
26,us US,R,R,"6' 2""",215,31958,3,71,0,6,71,71,0,0,0,0,0,0,0,0,0,0,0,0,1.6,505000,,cookry01,2013,OAK
27,us US,R,R,"6' 2""",215,31958,4,54,0,4,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0.4,505000,,cookry01,2014,OAK
28,us US,R,R,"6' 2""",215,31958,5,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,1400000,,cookry01,2015,OAK
35,ca CA,R,R,"6' 2""",215,28248,15,16,16,15,16,16,0,0,0,0,0,0,0,0,0,0,0,0,3.7,14000000,,dempsry01,2012,CHC
36,ca CA,R,R,"6' 2""",215,28248,16,32,29,1,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,13250000,,dempsry01,2013,BOS
31,us US,B,R,"6' 1""",220,29679,8,134,126,134,81,0,59,1,0,0,0,16,0,6,22,48,8,0,1.3,3000000,,doumiry01,2012,MIN
32,us US,B,R,"6' 1""",220,29679,9,135,119,135,76,0,43,0,0,0,0,1,0,32,33,49,16,0,0.3,3500000,,doumiry01,2013,MIN
33,us US,B,R,"6' 1""",220,29679,10,100,22,100,20,0,2,0,0,0,0,9,0,9,18,5,76,0,-0.7,3500000,,doumiry01,2014,ATL
26,us US,R,R,"5' 9""",175,32783,2,70,0,8,70,70,0,0,0,0,0,0,0,0,0,0,0,0,2.3,507500,,dullry01,2016,OAK
27,us US,R,R,"5' 9""",175,32783,3,49,0,3,49,49,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,540000,,dullry01,2017,OAK
28,us US,R,R,"5' 9""",185,32783,4,28,0,1,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0.2,555000,,dullry01,2018,OAK
25,us US,L,R,"6' 3""",220,31620,1st,77,42,77,71,0,0,3,28,17,1,7,0,17,24,1,10,6,-0.3,480000,,flahery01,2012,BAL
26,us US,L,R,"6' 3""",220,31620,2,85,69,85,78,0,0,4,65,7,9,0,0,0,0,4,10,0,1.1,493500,,flahery01,2013,BAL
27,us US,L,R,"6' 3""",220,31620,3,102,78,102,99,0,0,3,30,43,29,1,0,1,2,0,3,1,0.9,512500,,flahery01,2014,BAL
28,us US,L,R,"6' 3""",220,31620,4,91,81,91,90,0,0,11,56,8,15,1,0,5,6,0,2,3,-0.4,1075000,,flahery01,2015,BAL
29,us US,L,R,"6' 3""",220,31620,5,74,42,74,70,1,0,7,1,40,13,3,0,6,9,0,7,3,0.3,1500000,,flahery01,2016,BAL
30,us US,L,R,"6' 3""",220,31620,6,23,9,23,21,0,0,0,12,5,5,1,0,1,2,0,2,2,-0.1,1800000,,flahery01,2017,BAL
31,us US,L,R,"6' 3""",205,31620,7,81,33,81,46,0,0,7,1,40,0,0,0,0,0,0,36,2,-0.8,750000,,flahery01,2018,ATL
26,us US,L,R,"5' 10""",180,32186,2,67,54,67,66,0,0,0,57,0,15,0,0,0,0,0,1,2,0.1,501900,,goinsry01,2014,TOR
27,us US,L,R,"5' 10""",180,32186,3,128,112,128,125,0,0,0,66,2,58,2,0,2,4,0,1,3,2.5,512800,,goinsry01,2015,TOR
28,us US,L,R,"5' 10""",180,32186,4,77,50,76,74,1,0,2,37,6,28,2,0,1,3,1,6,3,-0.5,520200,,goinsry01,2016,TOR
29,us US,L,R,"5' 10""",180,32186,5,143,118,143,140,0,0,0,56,8,87,0,0,0,0,2,11,4,-0.1,548200,,goinsry01,2017,TOR
31,us US,R,R,"6' 0""",225,29449,6,112,98,112,110,0,110,0,0,0,0,0,0,0,0,0,2,0,2.3,1200000,,hanigry01,2012,CIN
32,us US,R,R,"6' 0""",225,29449,7,75,66,75,72,0,72,0,0,0,0,0,0,0,0,0,4,0,0,2050000,,hanigry01,2013,CIN
33,us US,R,R,"6' 0""",225,29449,8,84,66,84,79,0,79,0,0,0,0,0,0,0,0,2,8,0,1.5,2750000,,hanigry01,2014,TBR
34,us US,R,R,"6' 0""",225,29449,9,54,51,54,53,0,53,0,0,0,0,0,0,0,0,0,1,0,0.6,3500000,,hanigry01,2015,BOS
35,us US,R,R,"6' 0""",225,29449,10,35,30,35,34,0,34,0,0,0,0,0,0,0,0,1,1,0,-0.9,3700000,,hanigry01,2016,BOS
36,us US,R,R,"6' 0""",225,29449,11,33,29,33,30,0,30,0,0,0,0,0,0,0,0,0,3,0,0,1250000,,hanigry01,2017,COL
32,us US,L,L,"6' 4""",250,29178,9,71,66,71,67,0,0,67,0,0,0,0,0,0,0,0,5,0,-1.2,20000000,,howarry01,2012,PHI
33,us US,L,L,"6' 4""",250,29178,10,80,74,80,76,0,0,76,0,0,0,0,0,0,0,0,6,0,0.6,20000000,,howarry01,2013,PHI
34,us US,L,L,"6' 4""",250,29178,11,153,146,153,141,0,0,141,0,0,0,0,0,0,0,5,7,0,-1.2,25000000,,howarry01,2014,PHI
35,us US,L,L,"6' 4""",250,29178,12,129,118,129,116,0,0,116,0,0,0,0,0,0,0,6,11,0,-1.2,25000000,,howarry01,2015,PHI
36,us US,L,L,"6' 4""",250,29178,13,112,90,112,83,0,0,83,0,0,0,0,0,0,0,9,21,0,-1.6,25000000,,howarry01,2016,PHI
25,us US,R,R,"6' 2""",180,32273,2,7,1,7,6,0,0,0,2,3,1,0,0,0,0,0,3,1,-0.3,490000,,jacksry02,2013,STL
24,us US,L,L,"6' 0""",215,32230,2,36,26,36,32,0,0,0,0,0,0,3,20,9,32,1,3,2,-0.8,483000,,kalisry01,2012,BOS
26,us US,L,L,"6' 0""",215,32230,3,57,27,57,38,0,0,0,0,0,0,18,11,11,40,0,24,0,-0.7,550000,,kalisry01,2014,CHC
24,us US,R,R,"6' 4""",240,31996,2,46,41,46,28,0,28,0,0,0,0,0,0,0,0,17,3,0,-1.6,482000,,lavarry01,2012,BOS
26,us US,R,R,"6' 4""",240,31996,4,9,2,9,6,0,0,6,0,0,0,0,0,0,0,0,5,0,-0.3,510000,,lavarry01,2014,BOS
33,us US,R,L,"6' 2""",215,28684,10,125,109,125,108,0,0,0,0,0,0,108,0,0,108,2,15,0,2.3,2000000,,ludwiry01,2012,CIN
34,us US,R,L,"6' 2""",215,28684,11,38,34,38,32,0,0,0,0,0,0,32,0,0,32,2,4,0,-0.9,2000000,,ludwiry01,2013,CIN
35,us US,R,L,"6' 2""",215,28684,12,112,96,112,92,0,0,0,0,0,0,92,0,0,92,5,16,0,-0.5,8500000,,ludwiry01,2014,CIN
34,us US,L,R,"6' 6""",234,29461,10,68,0,7,68,68,0,0,0,0,0,0,0,0,0,0,0,0,1.7,850000,,madsory01,2015,KCR
35,us US,L,R,"6' 6""",234,29461,11,63,0,8,63,63,0,0,0,0,0,0,0,0,0,0,0,0,1.3,6666667,,madsory01,2016,OAK
36,us US,L,R,"6' 6""",234,29461,12,20,0,19,20,20,0,0,0,0,0,0,0,0,0,0,0,0,1,7666667,,madsory01,2017,WSN
37,us US,L,R,"6' 6""",234,29461,13,49,0,47,49,49,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,7666666,,madsory01,2018,WSN
28,us US,R,R,"6' 3""",220,30630,2,66,0,64,66,66,0,0,0,0,0,0,0,0,0,0,0,0,1.3,481000,,matthry01,2012,WSN
29,us US,R,R,"6' 3""",220,30630,3,37,0,36,37,37,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,504500,,matthry01,2013,WSN
30,us US,R,R,"6' 3""",220,30630,4,7,0,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0.3,520000,,matthry01,2014,WSN
23,us US,L,R,"6' 2""",185,34682,2,91,37,91,53,0,0,31,10,17,0,0,0,0,0,0,41,2,0.1,547000,,mcmahry01,2018,COL
24,us US,R,R,"6' 3""",210,32492,1st,49,0,6,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0.4,490000,,pressry01,2013,MIN
27,us US,R,R,"6' 3""",210,32492,4,72,0,5,72,72,0,0,0,0,0,0,0,0,0,0,0,0,1.1,520000,,pressry01,2016,MIN
28,us US,R,R,"6' 3""",210,32492,5,57,0,2,57,57,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,1175000,,pressry01,2017,MIN
29,us US,R,R,"6' 3""",210,32492,6,51,0,4,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1600000,,pressry01,2018,MIN
31,us US,R,R,"6' 0""",185,29693,7,66,56,66,62,0,0,0,32,0,0,30,0,22,52,2,5,0,-1.9,2100000,,raburry01,2012,DET
32,us US,R,R,"6' 0""",185,29693,8,87,67,86,67,1,0,0,2,0,0,13,0,54,67,17,11,2,2.2,1000000,,raburry01,2013,CLE
33,us US,R,R,"6' 0""",185,29693,9,74,52,74,44,0,0,1,0,0,0,20,0,25,45,26,19,1,-1.5,2250000,,raburry01,2014,CLE
34,us US,R,R,"6' 0""",185,29693,10,82,50,82,36,1,0,0,0,0,0,18,0,17,35,35,29,0,0.9,2500000,,raburry01,2015,CLE
35,us US,R,R,"6' 0""",185,29693,11,113,54,113,54,0,0,5,0,0,0,47,0,2,49,6,56,0,-0.6,1500000,,raburry01,2016,COL
31,us US,R,R,"5' 11""",185,29483,7,83,63,83,66,0,0,0,8,60,0,1,0,0,1,0,19,0,0.7,2012500,,roberry01,2012,ARI
32,us US,R,R,"5' 11""",185,29483,8,60,37,60,55,0,0,3,48,9,0,0,0,0,0,1,16,1,0.1,2950000,,roberry01,2013,TBR
25,us US,R,R,"6' 2""",205,32943,2,28,24,28,27,0,0,4,0,0,0,22,0,4,26,0,1,0,-0.2,508500,,ruary01,2015,TEX
26,us US,R,R,"6' 2""",205,32943,3,99,67,99,90,0,0,31,0,2,0,60,4,3,67,4,12,6,0.7,510120,,ruary01,2016,TEX
27,us US,R,R,"6' 2""",205,32943,4,63,36,63,59,0,0,23,0,0,0,37,0,1,38,3,6,5,-0.2,544740,,ruary01,2017,TEX
28,us US,R,R,"6' 2""",205,32943,5,61,39,61,49,1,0,7,0,0,0,38,4,7,45,2,5,12,-0.7,870000,,ruary01,2018,TEX
29,us US,L,R,"5' 9""",180,32244,2,53,47,53,50,0,0,0,0,50,0,0,0,0,0,1,3,0,0.3,546200,,schimry01,2017,SDG
27,us US,L,L,"6' 4""",225,31098,7,63,50,63,61,0,0,0,0,0,0,0,19,49,68,0,6,0,0.7,1750000,,sweenry01,2012,BOS
29,us US,L,L,"6' 4""",225,31098,9,77,50,77,56,0,0,0,0,0,0,12,24,22,58,2,22,1,-0.1,1500000,,sweenry01,2014,CHC
28,us US,R,R,"6' 2""",195,32084,2,20,0,2,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0.2,512200,,teperry01,2016,TOR
29,us US,R,R,"6' 2""",195,32084,3,73,0,6,73,73,0,0,0,0,0,0,0,0,0,0,0,0,1.1,542700,,teperry01,2017,TOR
30,us US,R,R,"6' 2""",195,32084,4,68,0,3,68,68,0,0,0,0,0,0,0,0,0,0,0,0,1.3,574700,,teperry01,2018,TOR
32,us US,R,R,"5' 11""",185,29196,8,104,81,104,93,0,0,0,91,0,0,2,0,0,2,0,18,0,-0.3,1250000,,theriry01,2012,SFG
34,us US,R,R,"6' 4""",215,28328,8,31,31,29,31,31,0,0,0,0,0,0,0,0,0,0,0,0,1.9,3000000,,vogelry01,2012,SFG
35,us US,R,R,"6' 4""",215,28328,9,19,19,17,19,19,0,0,0,0,0,0,0,0,0,0,0,0,-2,5000000,,vogelry01,2013,SFG
36,us US,R,R,"6' 4""",215,28328,10,32,32,31,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0.9,5000000,,vogelry01,2014,SFG
37,us US,R,R,"6' 4""",215,28328,11,33,22,30,33,33,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,4000000,,vogelry01,2015,SFG
38,us US,R,R,"6' 4""",215,28328,12,24,14,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,2000000,,vogelry01,2016,PIT
26,us US,R,R,"6' 6""",245,31448,4,65,0,61,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0.4,480000,,webbry01,2012,MIA
27,us US,R,R,"6' 6""",245,31448,5,66,0,61,66,66,0,0,0,0,0,0,0,0,0,0,0,0,1.2,975000,,webbry01,2013,MIA
28,us US,R,R,"6' 6""",245,31448,6,51,0,4,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1750000,,webbry01,2014,BAL
30,us US,R,R,"6' 6""",245,31448,8,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,1000000,,webbry01,2016,TBR
25,us US,L,R,"6' 3""",230,32334,3,31,13,31,16,0,0,5,0,12,0,0,0,0,0,0,17,0,-0.6,500000,,wheelry01,2014,COL
26,us US,R,L,"6' 5""",210,33603,1st,38,6,3,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0.9,545000,,yarbrry01,2018,TBR
27,us US,R,R,"6' 3""",215,30953,8,145,144,145,145,0,0,0,0,145,0,0,0,0,0,0,1,0,3.9,12000000,,zimmery01,2012,WSN
28,us US,R,R,"6' 3""",215,30953,9,147,145,147,141,0,0,0,0,141,0,0,0,0,0,4,2,0,3.8,14000000,,zimmery01,2013,WSN
29,us US,R,R,"6' 3""",215,30953,10,61,56,61,55,0,0,5,0,23,0,30,0,0,30,2,4,0,0.4,14000000,,zimmery01,2014,WSN
30,us US,R,R,"6' 3""",215,30953,11,95,92,95,93,0,0,93,0,0,0,1,0,0,1,0,3,0,0.8,14000000,,zimmery01,2015,WSN
31,us US,R,R,"6' 3""",215,30953,12,115,109,115,114,0,0,114,0,0,0,0,0,0,0,1,0,0,-1.2,14000000,,zimmery01,2016,WSN
32,us US,R,R,"6' 3""",215,30953,13,144,132,144,143,0,0,143,0,0,0,0,0,0,0,1,4,0,2.7,14000000,All-Star,zimmery01,2017,WSN
33,us US,R,R,"6' 3""",215,30953,14,85,72,85,73,0,0,73,0,0,0,0,0,0,0,0,13,0,1.3,14000000,,zimmery01,2018,WSN
25,us US,R,R,"6' 5""",225,33613,2,149,146,149,69,0,0,39,0,34,0,0,0,0,0,78,3,0,1,537500,,healyry01,2017,OAK
24,us US,L,R,"6' 5""",255,34254,2,39,25,35,39,39,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,545000,,romansa01,2018,CIN
22,ve VE,R,R,"6' 4""",240,33003,2,76,75,76,74,0,74,0,0,0,0,0,0,0,0,1,1,0,3,750000,,perezsa02,2012,KCR
23,ve VE,R,R,"6' 4""",240,33003,3,138,127,138,138,0,137,1,0,0,0,0,0,0,0,0,4,0,4.2,1000000,All-Star,perezsa02,2013,KCR
24,ve VE,R,R,"6' 4""",240,33003,4,150,147,150,146,0,146,0,0,0,0,0,0,0,0,4,2,0,3.7,1500000,All-Star,perezsa02,2014,KCR
25,ve VE,R,R,"6' 4""",240,33003,5,142,139,142,140,0,139,1,0,0,0,0,0,0,0,2,1,0,2.2,1750000,All-Star,perezsa02,2015,KCR
26,ve VE,R,R,"6' 4""",240,33003,6,139,135,139,129,0,128,1,0,0,0,0,0,0,0,8,3,0,2.9,2000000,All-Star,perezsa02,2016,KCR
27,ve VE,R,R,"6' 4""",240,33003,7,129,126,129,115,0,115,0,0,0,0,0,0,0,0,13,2,0,2.5,4200000,All-Star,perezsa02,2017,KCR
28,ve VE,R,R,"6' 4""",240,33003,8,129,128,129,99,0,96,3,0,0,0,0,0,0,0,30,1,0,2.4,8700000,All-Star,perezsa02,2018,KCR
30,do DO,R,R,"6' 3""",210,30499,5,30,8,4,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0.5,520000,,dedunsa01,2014,MIN
31,do DO,R,R,"6' 3""",210,30499,6,9,2,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,525100,,dedunsa01,2015,HOU
27,us US,R,R,"6' 1""",212,32270,4,44,0,41,44,44,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,507500,,dysonsa01,2015,MIA
28,us US,R,R,"6' 1""",212,32270,5,73,0,5,73,73,0,0,0,0,0,0,0,0,0,0,0,0,2.9,525270,,dysonsa01,2016,TEX
29,us US,R,R,"6' 1""",212,32270,6,38,0,36,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0.4,3520000,,dysonsa01,2017,SFG
30,us US,R,R,"6' 1""",212,32270,7,74,0,69,74,74,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4425000,,dysonsa01,2018,SFG
28,us US,R,L,"5' 11""",180,31952,4,54,0,4,54,54,0,0,0,0,0,0,0,0,0,0,0,0,1,517000,,freemsa01,2015,TEX
29,us US,R,L,"5' 11""",180,31952,5,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,520700,,freemsa01,2016,MIL
31,us US,R,L,"5' 11""",180,31952,7,63,0,59,63,63,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,1075000,,freemsa01,2018,ATL
30,us US,L,L,"5' 9""",180,29910,5,44,23,44,33,0,0,0,0,0,0,14,6,15,35,7,9,5,0.6,489400,,fuldsa01,2012,TBR
31,us US,L,L,"5' 9""",180,29910,6,119,48,118,106,1,0,0,0,0,0,55,29,28,112,5,12,13,-0.5,725000,,fuldsa01,2013,TBR
32,us US,L,L,"5' 9""",180,29910,7,60,46,60,54,0,0,0,0,0,0,26,22,13,61,0,8,2,0.9,800000,,fuldsa01,2014,OAK
33,us US,L,L,"5' 9""",180,29910,8,120,75,120,108,0,0,0,0,0,0,57,43,16,116,4,13,12,0.9,1750000,,fuldsa01,2015,OAK
28,us US,R,R,"6' 0""",210,30806,3,48,0,47,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0.8,487500,,lecursa01,2012,CIN
29,us US,R,R,"6' 0""",210,30806,4,63,0,60,63,63,0,0,0,0,0,0,0,0,0,0,0,0,1.4,510000,,lecursa01,2013,CIN
30,us US,R,R,"6' 0""",210,30806,5,62,0,58,62,62,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,1200000,,lecursa01,2014,CIN
31,us US,R,R,"6' 0""",210,30806,6,19,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1850000,,lecursa01,2015,CIN
24,us US,R,R,"6' 3""",225,33896,4,37,0,34,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0.8,536500,,tuivasa01,2017,STL
25,us US,R,R,"6' 3""",225,33896,5,31,0,30,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0.1,554600,,tuivasa01,2018,STL
28,us US,R,L,"6' 5""",251,32365,3,30,0,29,30,30,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,545700,,solissa01,2017,WSN
29,us US,R,L,"6' 5""",251,32365,4,56,0,54,56,56,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,560300,,solissa01,2018,WSN
25,ve VE,B,R,"5' 10""",225,32580,3,20,17,20,20,0,20,0,0,0,0,0,0,0,0,0,1,0,0.1,501000,,leonsa01,2014,WSN
26,ve VE,B,R,"5' 10""",225,32580,4,41,33,41,38,0,37,0,0,1,0,0,0,0,0,3,4,0,-0.3,510400,,leonsa01,2015,BOS
28,ve VE,B,R,"5' 10""",225,32580,6,85,77,85,84,0,84,0,0,0,0,0,0,0,0,0,2,0,0.7,1300000,,leonsa01,2017,BOS
29,ve VE,B,R,"5' 10""",225,32580,7,89,78,89,87,0,87,0,0,0,0,0,0,0,0,0,2,0,-0.5,1950000,,leonsa01,2018,BOS
31,do DO,R,R,"6' 0""",210,29427,9,73,0,68,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2200000,,garcija01,2012,SFG
32,do DO,R,R,"6' 0""",210,29427,10,57,0,54,57,57,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4500000,,garcija01,2013,SFG
33,do DO,R,R,"6' 0""",210,29427,11,54,0,52,54,54,0,0,0,0,0,0,0,0,0,0,0,0,1.9,4500000,,garcija01,2014,SFG
34,do DO,R,R,"6' 0""",210,29427,12,67,0,64,67,67,0,0,0,0,0,0,0,0,0,0,0,0,1.2,5000000,,garcija01,2015,SFG
35,do DO,R,R,"6' 0""",210,29427,13,62,0,61,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0.7,6500000,,garcija01,2016,SFG
36,do DO,R,R,"6' 0""",210,29427,14,63,0,5,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5000000,,garcija01,2017,OAK
37,do DO,R,R,"6' 0""",210,29427,15,26,0,2,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6000000,,garcija01,2018,OAK
24,us US,L,R,"5' 10""",185,32994,2,137,110,137,119,0,0,0,119,0,0,0,0,1,1,0,23,0,1.3,504000,,gennesc01,2014,MIL
25,us US,L,R,"5' 10""",185,32994,3,114,93,114,108,0,0,0,108,0,0,0,0,0,0,0,17,0,0.7,516500,,gennesc01,2015,MIL
26,us US,L,R,"5' 10""",185,32994,4,136,122,136,127,0,0,0,127,0,0,0,0,0,0,1,13,0,0.9,518100,,gennesc01,2016,MIL
28,us US,L,R,"5' 10""",185,32994,6,154,143,154,142,0,0,0,142,0,0,0,0,0,0,3,9,0,4.2,5700000,All-Star,gennesc01,2018,CIN
28,us US,L,L,"6' 2""",190,32699,4,73,1,67,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0.3,555000,,alexasc02,2018,LAD
36,us US,R,R,"6' 2""",200,27848,6,42,0,3,42,42,0,0,0,0,0,0,0,0,0,0,0,0,1.6,510000,,atchisc01,2012,BOS
37,us US,R,R,"6' 2""",200,27848,7,51,0,48,50,50,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,700000,,atchisc01,2013,NYM
38,us US,R,R,"6' 2""",200,27848,8,70,0,7,70,70,0,0,0,0,0,0,0,0,0,0,0,0,1.9,800000,,atchisc01,2014,CLE
39,us US,R,R,"6' 2""",200,27848,9,23,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,900000,,atchisc01,2015,CLE
31,us US,R,R,"6' 4""",215,29848,8,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.2,5500000,,bakersc02,2013,CHC
25,us US,R,R,"6' 3""",215,33956,1st,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0.1,650000,,barlosc01,2018,KCR
26,ca CA,L,L,"6' 3""",205,31623,3,24,24,3,24,24,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,530000,,diamosc01,2013,MIN
36,us US,L,L,"6' 2""",215,27836,11,57,0,3,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5000000,,downssc01,2012,LAA
37,us US,L,L,"6' 2""",215,27836,12,25,0,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5000000,,downssc01,2013,ATL
38,us US,L,L,"6' 2""",215,27836,13,38,0,5,38,38,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,3750000,,downssc01,2014,CHW
26,us US,L,L,"6' 2""",225,31272,5,43,0,39,43,43,0,0,0,0,0,0,0,0,0,0,0,0,1,488500,,elbersc01,2012,LAD
28,us US,L,L,"6' 2""",225,31272,6,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0.2,575000,,elbersc01,2014,LAD
29,us US,L,R,"6' 6""",225,30354,8,29,21,2,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,6500000,,feldmsc01,2012,TEX
30,us US,L,R,"6' 6""",225,30354,9,16,15,2,15,15,0,0,0,0,0,0,0,0,0,0,1,0,0.6,6000000,,feldmsc01,2013,BAL
31,us US,L,R,"6' 6""",225,30354,10,29,29,1,29,29,0,0,0,0,0,0,0,0,0,0,0,0,1.7,12000000,,feldmsc01,2014,HOU
32,us US,L,R,"6' 6""",225,30354,11,18,18,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0,1.2,10000000,,feldmsc01,2015,HOU
33,us US,L,R,"6' 6""",225,30354,12,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,8000000,,feldmsc01,2016,TOR
34,us US,L,R,"6' 6""",225,30354,13,21,21,20,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2300000,,feldmsc01,2017,CIN
32,us US,R,R,"6' 0""",200,29366,9,134,86,134,108,0,0,0,0,0,0,59,14,48,121,0,38,1,1.7,1100000,,hairssc01,2012,NYM
33,us US,R,R,"6' 0""",200,29366,10,33,11,33,17,0,0,0,0,0,0,15,0,2,17,0,20,1,-0.2,2500000,,hairssc01,2013,WSN
34,us US,R,R,"6' 0""",200,29366,11,61,12,61,16,0,0,0,0,0,0,15,0,1,16,1,47,1,-0.7,2500000,,hairssc01,2014,WSN
30,us US,L,L,"6' 0""",185,30705,10,32,32,2,32,32,0,0,0,0,0,0,0,0,0,0,0,0,1.9,7000000,All-Star,kazmisc01,2014,OAK
31,us US,L,L,"6' 0""",185,30705,11,13,13,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,13000000,,kazmisc01,2015,HOU
32,us US,L,L,"6' 0""",185,30705,12,27,26,26,26,26,0,0,0,0,0,0,0,0,0,0,1,0,0.3,12666667,,kazmisc01,2016,LAD
24,us US,R,R,"5' 10""",180,34453,1st,147,116,147,135,1,0,0,4,10,119,4,1,3,7,0,11,7,-1.5,1000000,,kingesc01,2018,PHI
27,us US,R,R,"6' 2""",205,32945,3,66,0,65,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0.2,540000,,obergsc01,2017,COL
28,us US,R,R,"6' 2""",205,32945,4,56,0,53,56,56,0,0,0,0,0,0,0,0,0,0,0,0,2.4,555000,,obergsc01,2018,COL
31,us US,L,L,"6' 6""",230,29850,1st,73,0,70,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0.2,535000,,ricesc01,2013,NYM
32,us US,L,L,"6' 6""",230,29850,2,32,0,28,32,32,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,542500,,ricesc01,2014,NYM
37,us US,R,R,"6' 4""",245,27488,17,92,81,92,87,0,0,0,0,87,0,0,0,0,0,0,6,0,0.6,6500000,,rolensc01,2012,CIN
25,us US,L,R,"6' 0""",228,33152,2,82,65,82,67,0,0,0,0,0,0,13,18,41,72,0,16,0,0.5,507500,,schebsc01,2016,CIN
26,us US,L,R,"6' 0""",228,33152,3,141,128,141,133,0,0,0,0,0,0,0,15,120,135,0,9,1,1.2,540000,,schebsc01,2017,CIN
